sid,sense_lemma,num_relations,sense_def
03038508,時,8,比喻特定事件進行時不容易找到或無法維持很久的適當時間。
04149302,下臺,8,交出職務或政權。
09288101,年代,8,歷史上依特定標準而劃分的特定時段。
09039102,糾,8,比喻煩擾不休，牽扯不清。
05220302,反映,8,比喻表現客觀事物的實質。
07019001,容,8,人或動物臉上的表情或氣色。
06643809,消,8,物品或能量因使用而漸漸減少。
07019003,容,8,比喻地區或機構所呈現的整體外觀。
09106801,焚,8,使後述對象發生氧化作用，產生光和熱。
07029804,食,8,人們在約定俗成的固定時間內吃正餐。
07103406,領,8,經過特定程序向特定對象取得主事者擁有或應該擁有的金錢或物品。
07095608,隙,8,比喻特定事件進行時不容易找到或無法維持很久的適當時間。
06521503,以下,8,階級架構中低於前述階級的階級。
05028901,怨,8,對後述對象有所不滿，並且認為該對象應為不幸的事情負責。
04096904,湧起,8,比喻特定情緒大量產生。
05028803,雌,8,除了人以外具有生產後代能力的動物。
06594901,捕,8,尋找並捕獲後述對象。
06042401,餘,8,整體中除去前文的部份，指剩下的部份。
07080204,儀,8,供人學習的對象。
07029503,境,8,比喻自成體系的組織或現象。
06701309,下面,8,比喻順序較後的方向。
04001405,和,8,各數值相加所得的總數。
05100302,完全,8,形容在程度上或條件上沒有例外的。
03015807,故,8,表帶有明確意圖做事。
05115201,攝取,8,生物取得並吸收後述身體所需的成份。
06507201,禪宗,8,大乘佛教宗派之一，以菩提達摩為始祖，靜坐冥想為其修行方法。
04001304,與,8,引介事件的目標或接受者。
09282201,剉,8,動物排泄糞便或尿液。
06550311,畫,8,書寫筆畫的一種，呈由左往右的直線。
04082403,秒,8,計算角度的單位。一秒為一分的六十分之一。
04001303,與,8,引介比較的對象。
04001302,與,8,引介關聯的對象。
04001203,或,8,表猜測。
06558502,難,8,表後述事件發生的可能性小。
06721007,開,8,醫生幫病人進行侵入性治療。
03006404,吃掉,8,比喻取得對方棋子或牌。
06040401,新,8,國名，位於馬來半島南端，麻六甲海峽口的國家。
05168203,排,8,名次排列為。
09006501,干,8,特定對象牽扯到後述對象。
06780502,要,8,形容在相關對象中意義重大的。
05118902,處在,8,位於後述狀態。
04094402,上臺,8,出任職務或掌權。
09243301,攥,8,用手掌固定或拿物品。
06625603,追,8,比喻男女在正式交往前追求對方。
06625601,追,8,從後追逐，企圖達到或超過在前方運動的目標。
07030301,民,8,國家內所有的百姓。
06695304,希望,8,特定事件實現的可能性。
05100417,真,8,一種書法字體，即楷書。
06763201,廣泛,8,形容涉及的範圍大。
05100413,真,8,表對客觀情況的真實性給予評價。
07034205,界,8,比喻自成體系的組織或現象。
07030206,主,8,承擔管理或執行特定事件的責任。
09243303,攥,8,比喻擁有控制權。
04018401,較,8,引介比較的標準。
06775711,行,8,形容表示同意或允許。
07103401,領,8,走在前面，引導前進方向。
06043001,極,8,可以達到的限度。
09094704,掐,8,比喻擁有控制權。
06608001,評估,8,對特定對象給予評價。
05133115,成,8,形容表示同意或允許。
10013301,依靠,8,身體傾斜，把一部份重量由物體或他人支撐。
07079203,疏,8,形容結構不緊實，有許多空隙。
07072202,稻,8,稻的果實，去掉稻殼後可做為食物。
07103402,領,8,負責主持或推動事件的進行。
06557703,爸爸,8,對親屬中與父親同輩的已婚男子的稱呼。
06521401,車子,8,在陸地上以輪子行駛的運輸工具。
04082903,台,8,電台。
04082902,台,8,對大眾開放，具有特定服務功能的單位。
07029901,機,8,由各種零件組成，可供運轉操作的裝置。
06657505,突破,8,比喻超越後述標準。
04015608,於,8,引介比較的標準。
03006403,吃掉,8,比喻併吞。
06627510,過去,8,比喻特定感覺消失。
07042501,財,8,有價值的貨幣或資產。
07058401,剝,8,去除物體表面的特定部分，通常是附著在物體表面的物質或物體的表層。
06515101,念書,8,為準備學校功課而閱讀書中的內容。
06748413,低,8,形容程度或標準變低。
03060005,足,8,前述事件達到後述事件的必要條件。
04105101,量,8,以儀器確定速度、長度等數值，或有關地形、地物之高低、大小等狀態。
06661001,破壞,8,使特定對象受到損傷而無法自動復原。
05025301,安詳,8,形容平靜且祥和。
05098202,保證,8,承諾後述事件並宣告主事者的責任。
09261801,蕩,8,形容行為舉止或特質容易使人產生情色聯想的。
07086604,榮,8,形容草木茂盛。
06559402,歲,8,時間的單位，一歲有十二個月。
06760801,見面,8,面對面相見。
09306401,遭殃,8,形容遇到不幸或不利的事情。
04052001,一塊,8,表在同一個處所。
03005902,沉浸,8,比喻情緒完全投入於後述境界中。
03059305,自然,8,表事件順應步驟發展，非人為刻意造成。
06701306,下面,8,比喻地位或等級較低的人物。
04051701,一塊兒,8,表在同一個處所。
03058601,撞,8,很用力地碰到或碰在一起。
05229161,打,8,將條狀物互相纏繞成結，通常有固定或裝飾作用。
06748409,低,8,形容音高變低。
04081820,下,8,往南或離開中心移動。
06524101,德國,8,國名，歐洲中部的國家，位於奧地利、瑞士、波蘭、丹麥等國之間。
05233801,水,8,無色無味的透明液體，是生物生存的必要元素之一。
09236001,鐫,8,用工具去除物體的一部分，使其顯現出後述的文字圖形或形狀。
04081816,下,8,比喻受到前述事物的負面影響的範圍。
04050801,自然而然,8,表事件順應步驟發展，非人為刻意造成。
07088202,蘭,8,麻將中的牌面，為四種花牌之一。
05025404,近乎,8,表接近範圍內的全部，少有例外。
03060301,作案,8,進行犯罪活動。
04070601,保羅,8,為耶穌十二門徒之一，為新約聖經中的傳道者，被認為是重要的使徒之一。
06587302,位,8,座位。
06550308,畫,8,在文件上做出具法律效力的記號並表示認可。
05154602,佈局,8,有規劃地安排特定事件。
06763401,立法院,8,臺灣中央政府五院之一，為台灣國會。
04056501,這樣子,8,代指說話者距離較近的事件狀態。
05115004,沾,8,比喻和後述對象往來或產生關係。
06749211,放,8,散播消息。
05160901,剖析,8,將整體事物分成幾部份，並找出這些部份的屬性與其彼此間的關係。
05026903,本錢,8,作為計算利息基準的金錢。
06630512,後面,8,比喻實際狀況不容易看清，好像被表象所遮蓋的狀況。
05026902,本錢,8,貨物的生產運輸過程中所花費的金錢。
05026901,本錢,8,可以用於營利或其他事業的資金。
05208702,包圍,8,位置分佈在所描述主體的四周。
06550302,畫,8,利用線條、色彩在平面上做出特定形象的藝術作品。
09047403,恍,8,引介與前述事物有共同點的後述事物作為比喻。
09302904,水泥,8,形容比喻思想固執不知變通的。
06651205,雞,8,提供性服務以賺取金錢的女子。
09232105,釋,8,散播消息。
07038101,衣,8,通指用來穿在身上，有遮蔽身體或禦寒功能的製品。
05098801,據說,8,後述消息是從他人那裡聽來的。
06545801,訂,8,以語言文字制定出特定內容，通常有約束力。
07071401,愣,8,暫時失去感知且茫然。
09047401,恍,8,形容注意力無法集中，思路不清楚。
07041803,宮,8,供奉神祇或歷史上有名人物的道教機構。
03009601,弟兄,8,同父或同母生的男子，先出生者為兄，後出生者為弟。
04013002,打從,8,引介事件發生的時間起點。
06660601,觀光,8,為了休閒或娛樂旅行。
07058201,棋,8,在棋盤上按照一定規則選擇或移動棋子以決定輸贏的遊戲。
06754614,降,8,比喻市場交易價格下降。
06544405,訪,8,以詢問的方式蒐集特定資訊。
07057001,資,8,用於營利或其他投資事業的金錢。
07056803,亞,8,比賽中第二名的名次。
05104101,闔家,8,代指一個家庭中的所有成員。
09007802,允,8,形容處理事情合情理，不偏袒任何一方的。
04086206,之下,8,比喻受到前述事物的負面影響的範圍。
05167201,不需,8,表前述對象不必仰賴後述對象。
06544910,生,8,生物體生出後述有機組織。
05046903,交代,8,告訴後述對象該做或該注意的事，通常隱含說話者具有權威。
06648403,胖,8,使身體特定部份肉變多。
06647903,行動,8,具體表現出的外在舉止動作。
06701310,下面,8,比喻數量較少的方向。
05104502,劫,8,外在因素所引起的傷害與苦難。
07032102,秋,8,地球環繞太陽一周所需的時間。
06715611,搭,8,在競爭中因失敗而給贏的一方代價。
04063401,用具,8,生活或工作上所使用的人造物。
06593901,拜,8,離開人或地時說的招呼語或客套話。
06726002,才,8,表因前述事情而導致後述事件。
06648101,失,8,失去後述對象。
09024803,沐,8,比喻情緒完全投入於後述境界中。
04005602,怎的,8,事件的原因或理由，表疑問之意。
06654203,打破,8,比喻改變後述狀態。
10014901,鳥類,8,脊椎動物門的一類，卵生，身上有羽毛，有翅膀，通常會飛。
05106601,作答,8,對特定問題提出答案或看法，通常隱含接受評量。
06605702,家人,8,代指一個家庭中的所有成員。
09280601,俞,8,以語言文字或其他行為同意後述事件發生。
07073405,溼,8,形容濕度比正常狀態下高。
05155602,聽講,8,後述消息是從他人那裡聽來的。
03012406,放出來,8,釋出資金，使其在市面上流通。
04014006,從,8,引介事件發生的時間起點。
05183802,丙,8,同類事物中等級排在第三的。
06749237,放,8,將前述對象歸類於後述類別。
07073401,溼,8,形容物體因吸收而富含水份超過正常狀態。
04004809,起,8,睡醒後下床。
05166210,老,8,表一直都是。
04085603,止,8,表示遠離空間參考點的空間界限。
09083901,敝,8,形容物品因長期使用而呈現損壞的樣子。
06652304,鄉,8,人的出生地或生長地。
06593808,緊,8,形容確實遵守制度或執行規定，不給予彈性的空間。
07075601,勉,8,勉勵後述對象，使其有正面的想法。
03008210,打下,8,比喻在商業上佔有市場。
06052603,陸,8,在地面上作戰為主的軍種。
03008201,打下,8,物體落下撞擊。
05204801,吞下,8,將物體不經細嚼進入食道。
06652801,生長,8,生物體由小到大發育。
09241505,戀,8,因愛惜而無法放棄。
05034501,翻譯成,8,將特定語言翻譯成後述語言。
06653101,借,8,經他人同意，暫時取得並使用他人的所有物或金錢。
05231301,笑,8,嘴角上揚，臉上露出愉快的表情或發出歡樂的聲音。
04085605,止,8,使特定狀態消失或動作結束。
04086107,底,8,可以達到的限度。
07055803,息,8,呼吸時進出呼吸器官的氣體。
07055806,息,8,使特定狀態消失或動作結束。
07095208,綿,8,形容比喻個性溫和，不容易與人起衝突。
04085803,為止,8,表示遠離空間參考點的空間界限。
04085901,開始,8,從事件的起始點進行。
04084501,週,8,時間的單位，一個禮拜有七天。
06715607,搭,8,比喻建立特定對象間的關係。
04086001,之中,8,前述對象的範圍內。
06553501,進步,8,特定事件向正面發展。
06517327,空,8,形容特定對象完全沒有剩下的。
08018601,翻,8,將特定語言翻譯成後述語言。
06504102,布局,8,有規劃地安排特定事件。
05231601,心,8,位於動物胸腔，推運全身血液循環的器官。
05226101,水果,8,含有水分且可生吃的植物果實。
07033402,色,8,多種的顏色。
06046907,肚子,8,比喻人知識所在的地方。
09080902,崩,8,比喻原本的制度或系統被破壞變得不完整。
03015302,跟,8,引介比較的對象。
06743002,協調,8,形容特定對象和其他對象搭配合宜，呈現協調狀態的。
03015303,跟,8,引介伴隨動作的方向。
05225001,鈍,8,形容不鋒利的。
06749233,放,8,因假日停止上班或上課。
04090402,之,8,表領屬關係，用於修飾語和中心語間。
09015002,吉,8,形容好的、吉利的。
05195602,早,8,形容發生在早晨的。
06544702,處於,8,位於後述狀態。
04090901,你們,8,代指複數的聽話者。
06742101,攻擊,8,主動對敵人進行武力行動。
06727701,趴,8,比喻男女在正式交往前追求對方。
05229301,年,8,地球環繞太陽一周所需的時間。
